,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
45,603557,起步股份,9.97,12.24,1.11,12.24,12.24,12.24,11.13,28.34,0.0,0.02,0.0,97,94,2,118667,46997.96,服饰,浙江,4700.0,5.75,57.53,12.24,9.42,14,0.0015,0.0,9.97,9.97
46,002298,中电鑫龙,9.96,11.92,1.08,11.92,11.92,11.8,10.84,92.47,2.29,3.31,1.11,129935,112347,17587,154864208,70396.06,软件服务,安徽,39258.69,46.8,83.91,11.92,9.25,1018,0.0033,1.02,5.39,-9.28
47,300680,隆盛科技,9.84,33.5,3.0,30.56,33.55,30.32,30.5,86.34,1.31,38.56,10.59,65547,30833,34714,213858864,6800.0,汽车配件,江苏,1700.0,5.7,22.78,32.63,9.12,2620,0.0147,10.49,221.5,221.5
48,300523,辰安科技,9.64,45.4,3.99,41.97,45.55,41.8,41.41,0.0,3.69,4.25,9.06,42540,17090,25450,187802192,14400.0,软件服务,北京,10020.33,45.49,65.38,44.15,8.92,2309,0.0018,8.61,6.9,-14.16
49,600782,新钢股份,9.37,5.72,0.49,5.29,5.73,5.28,5.23,14.65,1.92,3.75,8.6,1045213,464315,580898,573185792,278689.63,钢加工,江西,278689.63,159.41,159.41,5.48,8.81,4112,0.0009,8.33,76.0,30.59
50,300682,朗新科技,9.24,18.91,1.6,17.49,19.0,17.2,17.31,68379.91,0.87,36.29,10.4,163299,72852,90447,296989984,40500.0,软件服务,江苏,4500.0,8.51,76.59,18.19,8.53,3785,0.0096,9.94,186.08,186.08
51,600724,宁波富达,9.13,5.14,0.43,4.74,5.18,4.69,4.71,101.44,5.6,1.02,10.4,147958,38231,109726,71874752,144524.09,区域地产,浙江,144494.27,74.27,74.29,4.86,8.57,751,0.0014,9.59,4.9,-16.01
52,000688,建新矿业,9.0,10.9,0.9,10.0,11.0,9.72,10.0,35.67,2.81,7.9,12.8,898401,482839,415561,945773696,113729.92,铅锌,重庆,113729.5,123.97,123.97,10.53,8.29,4468,0.0018,12.14,45.72,6.24
53,600125,铁龙物流,8.96,13.62,1.12,12.9,13.75,12.81,12.5,50.39,2.75,16.42,7.52,2144297,1000120,1144176,2893531648,130552.18,铁路,辽宁,130552.18,177.81,177.81,13.49,8.4,4597,0.0036,6.32,59.86,33.4
54,000927,一汽夏利,8.35,5.97,0.46,5.62,6.06,5.43,5.51,0.0,3.54,5.72,11.43,913234,412958,500275,527776224,159517.41,汽车整车,天津,159517.09,95.23,95.23,5.78,7.64,4108,0.0014,9.94,13.28,-12.59
55,601619,嘉泽新能,8.04,9.67,0.72,8.96,9.8,8.6,8.95,161.67,0.82,40.03,13.41,775373,353401,421971,714265472,193300.0,新型电力,宁夏,19371.23,18.73,186.92,9.21,7.49,4361,0.0092,12.44,540.4,540.4
56,002173,创新医疗,7.87,15.9,1.16,14.79,16.08,14.67,14.74,75.25,5.3,1.95,9.57,39467,16096,23371,61017712,45597.94,医疗保健,浙江,20284.69,32.25,72.5,15.46,7.16,1353,0.0014,8.38,-2.21,-16.36
57,603880,南卫股份,7.86,29.52,2.15,26.94,29.98,26.8,27.37,53.04,0.94,44.77,11.62,111928,51928,59999,317259168,10000.0,医疗保健,江苏,2500.0,7.38,29.52,28.35,7.3,3654,0.0123,10.15,109.96,109.96
58,600727,鲁北化工,7.85,12.09,0.88,11.88,12.33,11.74,11.21,78.97,6.36,13.14,5.26,461047,226183,234864,554573376,35098.66,农药化肥,山东,35092.66,42.43,42.43,12.03,7.29,3532,0.0037,2.98,9.71,15.25
